Date,Units Sold,Inventory Level,Units Ordered,Demand,Price,Competitor Pricing,Discount,Promotion,Epidemic,Seasonality,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,UnitsSold_Lag_1,UnitsSold_Lag_7,UnitsSold_Lag_14,UnitsSold_Lag_21,UnitsSold_Lag_28,UnitsSold_RollingMean_7,UnitsSold_RollingMean_14,UnitsSold_RollingMean_28,UnitsSold_RollingStd_7,UnitsSold_RollingStd_14,UnitsSold_RollingStd_28
2023-02-23,6046,22609,6299,6987,60.79,61.15,8.75,35.0,1,Winter,20.0,0.0,60.0,20.0,3,23,2,8,0,6155.0,5862.0,6736.0,6197.0,9345.0,6103.285714285715,6207.357142857143,6438.928571428572,365.19479472629996,362.4545822250103,977.1306417288188
2023-02-24,6675,21500,7691,7796,61.54,61.59,10.85,45.0,1,Winter,0.0,0.0,20.0,80.0,4,24,2,8,0,6046.0,6158.0,6493.0,6273.0,8473.0,6129.571428571428,6158.071428571428,6321.107142857143,351.2904103173027,330.54953411792593,795.8136921037283
2023-02-25,5774,21802,6176,6710,59.72,60.47,9.7,35.0,1,Winter,40.0,0.0,60.0,0.0,5,25,2,8,1,6675.0,6283.0,5658.0,6829.0,9170.0,6203.428571428572,6171.071428571428,6256.892857142857,408.0297608192724,347.86059636811075,679.835619526372
2023-02-26,6008,23830,3864,6926,62.35,63.2,6.9,15.0,1,Winter,60.0,0.0,20.0,20.0,6,26,2,8,1,5774.0,6724.0,6121.0,6373.0,5636.0,6130.714285714285,6179.357142857143,6135.607142857143,435.8890203884293,335.8746577435826,375.8383556488198
2023-02-27,6668,23169,9093,7805,61.6,63.66,9.75,45.0,1,Winter,40.0,0.0,0.0,60.0,0,27,2,9,0,6008.0,5991.0,6193.0,6092.0,5981.0,6028.428571428572,6171.285714285715,6148.892857142857,348.7668070706147,338.73053246859337,363.90905857115155
2023-02-28,5974,21655,4865,6839,60.01,61.81,8.9,35.0,1,Winter,20.0,0.0,60.0,20.0,1,28,2,9,0,6668.0,5550.0,6457.0,5750.0,5583.0,6125.142857142857,6205.214285714285,6173.428571428572,422.69075716228133,363.9247975088272,375.1559111516784
2023-03-01,9126,22314,17950,11351,66.34,69.09,13.25,60.0,0,Spring,40.0,60.0,0.0,0.0,2,1,3,9,0,5974.0,6155.0,6522.0,5575.0,6110.0,6185.714285714285,6170.714285714285,6187.392857142857,350.8032279809463,361.1026763362825,359.30687794665243
2023-03-02,9101,20693,9621,11277,70.02,71.75,8.4,30.0,0,Spring,0.0,20.0,0.0,80.0,3,2,3,9,0,9126.0,6046.0,5862.0,6736.0,6197.0,6610.142857142857,6356.714285714285,6295.107142857143,1163.4529683333833,869.177544806402,660.8158447615467
2023-03-03,9600,22902,13974,11564,68.32,70.36,10.2,40.0,0,Spring,40.0,20.0,0.0,40.0,4,3,3,9,0,9101.0,6675.0,6158.0,6493.0,6273.0,7046.571428571428,6588.071428571428,6398.821428571428,1453.4189413405804,1121.7466095531706,846.6167550280727
2023-03-04,9086,24079,10732,11797,69.77,72.51,10.45,50.0,0,Spring,80.0,20.0,0.0,0.0,5,4,3,9,1,9600.0,5774.0,6283.0,5658.0,6829.0,7464.428571428572,6833.928571428572,6517.642857142857,1724.0581831967206,1369.9694810910764,1039.7455605521536
2023-03-05,9325,26805,10108,11666,70.86,73.59,7.75,25.0,0,Spring,0.0,20.0,0.0,80.0,6,5,3,9,1,9086.0,6008.0,6724.0,6121.0,6373.0,7937.571428571428,7034.142857142857,6598.25,1634.9900975380804,1483.3879028527033,1146.7586728269307
2023-03-06,8852,29831,7310,10478,67.98,68.39,9.15,35.0,0,Spring,60.0,40.0,0.0,0.0,0,6,3,10,0,9325.0,6668.0,5991.0,6193.0,6092.0,8411.42857142857,7219.928571428572,6703.678571428572,1453.104935089314,1599.8635741975077,1255.7969301978158
2023-03-07,9782,34171,10204,11947,69.67,70.97,10.1,40.0,0,Spring,40.0,0.0,0.0,60.0,1,7,3,10,0,8852.0,5974.0,5550.0,6457.0,5750.0,8723.42857142857,7424.285714285715,6802.25,1234.384847760585,1613.4781078141934,1313.0227671434766
2023-03-08,9243,33752,6846,10711,68.81,70.34,8.2,25.0,0,Spring,60.0,20.0,0.0,20.0,2,8,3,10,0,9782.0,9126.0,6155.0,6522.0,5575.0,9267.42857142857,7726.571428571428,6946.25,324.525220973032,1631.6496472676456,1410.8028873790659
2023-03-09,10336,32795,12660,12058,69.31,70.54,10.35,40.0,0,Spring,20.0,0.0,0.0,80.0,3,9,3,10,0,9243.0,9101.0,6046.0,5862.0,6736.0,9284.142857142857,7947.142857142857,7077.25,318.99290931061864,1611.4551883859142,1448.5506837295693
2023-03-10,9537,30906,8835,11282,69.59,72.84,9.25,40.0,0,Spring,40.0,40.0,0.0,20.0,4,10,3,10,0,10336.0,9600.0,6675.0,6158.0,6493.0,9460.57142857143,8253.57142857143,7205.821428571428,494.21852695030583,1629.9116877580097,1571.673065936597
2023-03-11,8904,32223,8266,10604,69.53,68.85,7.65,15.0,0,Spring,20.0,60.0,0.0,20.0,5,11,3,10,1,9537.0,9086.0,5774.0,6283.0,5658.0,9451.57142857143,8458.0,7314.535714285715,491.82410715715235,1595.8162608714042,1624.9167609938654
2023-03-12,10536,34594,11938,11615,69.74,70.98,9.15,30.0,0,Spring,0.0,60.0,0.0,40.0,6,12,3,10,1,8904.0,9325.0,6008.0,6724.0,6121.0,9425.57142857143,8681.57142857143,7430.464285714285,518.4601743441148,1397.8407917645438,1618.1328170122888
2023-03-13,9512,31217,9450,11167,69.12,71.16,9.45,35.0,0,Spring,40.0,40.0,0.0,20.0,0,13,3,11,0,10536.0,8852.0,6668.0,5991.0,6193.0,9598.57142857143,9005.0,7588.142857142857,661.5939986484141,1247.3942686811188,1698.9000518698695
2023-03-14,9746,31433,7927,11044,67.82,68.17,10.25,45.0,0,Spring,20.0,40.0,0.0,40.0,1,14,3,11,0,9512.0,9782.0,5974.0,5550.0,6457.0,9692.857142857143,9208.142857142857,7706.678571428572,579.3871557002757,1054.13631122232,1713.6752804808946
2023-03-15,11036,30618,17332,13236,73.0,73.6,9.7,40.0,0,Spring,60.0,0.0,0.0,40.0,2,15,3,11,0,9746.0,9243.0,9126.0,6155.0,6522.0,9687.714285714286,9477.57142857143,7824.142857142857,578.6232839783446,500.68948066040616,1737.4015871790634
2023-03-16,10821,30975,7398,12502,70.44,73.61,10.25,45.0,0,Spring,80.0,0.0,0.0,20.0,3,16,3,11,0,11036.0,10336.0,9101.0,6046.0,5862.0,9943.857142857143,9614.0,7985.357142857143,726.8274505390698,638.717946659277,1819.5844502052173
2023-03-17,9595,32049,7799,11354,67.46,69.23,11.4,45.0,0,Spring,20.0,60.0,0.0,20.0,4,17,3,11,0,10821.0,9537.0,9600.0,6675.0,6158.0,10013.142857142857,9736.857142857143,8162.464285714285,790.7453084635562,695.3612074247693,1846.3970417313644
2023-03-18,9191,32664,8718,11187,66.67,70.15,10.95,45.0,0,Spring,40.0,40.0,0.0,20.0,5,18,3,11,1,9595.0,8904.0,9086.0,5774.0,6283.0,10021.42857142857,9736.5,8285.214285714286,785.2090713397723,695.4381850537067,1822.29306821243
2023-03-19,9821,33357,9992,11237,70.32,70.05,8.2,30.0,0,Spring,0.0,60.0,0.0,40.0,6,19,3,11,1,9191.0,10536.0,9325.0,6008.0,6724.0,10062.42857142857,9744.0,8389.07142857143,722.093912900255,688.4138960739508,1786.4704894074946
2023-03-20,9108,32961,7559,10586,68.59,71.29,8.4,30.0,0,Spring,20.0,60.0,0.0,20.0,0,20,3,12,0,9821.0,9512.0,8852.0,6668.0,5991.0,9960.285714285714,9779.42857142857,8499.67857142857,693.9624663927337,677.8741333458328,1775.4006340473418
2023-03-21,9093,31174,8303,11150,68.97,70.52,8.55,25.0,0,Spring,80.0,20.0,0.0,0.0,1,21,3,12,0,9108.0,9746.0,9782.0,5974.0,5550.0,9902.57142857143,9797.714285714286,8611.0,751.8441454501059,653.9633521338093,1708.7452403141717
2023-03-22,10388,33387,11147,12130,70.99,72.21,10.05,40.0,0,Spring,20.0,40.0,0.0,40.0,2,22,3,12,0,9093.0,11036.0,9243.0,9126.0,6155.0,9809.285714285714,9748.5,8737.535714285714,812.567271940331,680.6191468633152,1601.4942671037497
2023-03-23,9697,31857,10118,11838,69.01,70.82,11.05,45.0,0,Spring,80.0,20.0,0.0,0.0,3,23,3,12,0,10388.0,10821.0,10336.0,9101.0,6046.0,9716.714285714286,9830.285714285714,8888.714285714286,674.7455605104427,683.9892518916643,1547.5640083009157
2023-03-24,10432,30278,11824,11829,71.36,73.68,8.4,30.0,0,Spring,40.0,0.0,0.0,60.0,4,24,3,12,0,9697.0,9595.0,9537.0,9600.0,6675.0,9556.142857142857,9784.642857142857,9019.107142857143,471.19508648094825,668.7985332086196,1449.904271151265
2023-03-25,10234,28941,12210,12617,71.65,75.0,8.5,30.0,0,Spring,0.0,0.0,0.0,100.0,5,25,3,12,1,10432.0,9191.0,8904.0,9086.0,5774.0,9675.714285714286,9848.57142857143,9153.285714285714,577.0158040255204,685.863713114387,1397.846541069865
2023-03-26,8583,30090,4646,10121,67.9,69.32,8.8,25.0,0,Spring,0.0,80.0,0.0,20.0,6,26,3,12,1,10234.0,9821.0,10536.0,9325.0,6008.0,9824.714285714286,9943.57142857143,9312.57142857143,565.5397758736505,635.2048384680372,1244.1757774042205
2023-03-27,9253,30707,9301,10578,69.53,71.37,7.25,20.0,0,Spring,60.0,40.0,0.0,0.0,0,27,3,13,0,8583.0,9108.0,9512.0,8852.0,6668.0,9647.857142857143,9804.07142857143,9404.535714285714,735.0626795431274,705.6392044190922,1074.460329038387
2023-03-28,9280,31387,8688,11054,68.41,69.23,9.75,40.0,0,Spring,80.0,20.0,0.0,0.0,1,28,3,13,0,9253.0,9093.0,9746.0,9782.0,5974.0,9668.57142857143,9785.57142857143,9496.857142857143,719.185385729993,717.1862449114127,932.266045094429
2023-03-29,9227,33122,8514,10392,69.86,71.25,5.6,0.0,0,Spring,80.0,20.0,0.0,0.0,2,29,3,13,0,9280.0,10388.0,11036.0,9243.0,9126.0,9695.285714285714,9752.285714285714,9614.92857142857,697.3850477045552,729.8658916405423,629.8853469200393
2023-03-30,8625,30931,7061,10237,71.11,72.35,4.9,0.0,0,Spring,60.0,20.0,0.0,20.0,3,30,3,13,0,9227.0,9697.0,10821.0,10336.0,9101.0,9529.42857142857,9623.07142857143,9618.535714285714,640.9567996734237,639.6759352967955,627.265463452468
2023-03-31,9421,30788,7830,10624,70.92,73.69,4.7,0.0,0,Spring,60.0,20.0,0.0,20.0,4,31,3,13,0,8625.0,10432.0,9595.0,9537.0,9600.0,9376.285714285714,9466.214285714286,9601.535714285714,717.7157548513767,590.7013013973818,647.9212047511377
2023-04-01,9329,28979,11001,10782,69.26,71.22,7.8,20.0,0,Spring,40.0,40.0,0.0,20.0,5,1,4,13,1,9421.0,10234.0,9191.0,8904.0,9086.0,9231.857142857143,9453.785714285714,9595.142857142857,552.5915998189363,589.6126731979545,648.8193673346995
2023-04-02,9612,27791,9689,11156,69.58,70.79,8.2,30.0,0,Spring,60.0,20.0,0.0,20.0,6,2,4,13,1,9329.0,8583.0,9821.0,10536.0,9325.0,9102.57142857143,9463.642857142857,9603.82142857143,346.47936790078364,586.0241012558959,643.3590699268728
2023-04-03,8918,25556,10090,10259,68.77,68.97,6.75,20.0,0,Spring,20.0,60.0,0.0,20.0,0,3,4,14,0,9612.0,9253.0,9108.0,9512.0,8852.0,9249.57142857143,9448.714285714286,9614.07142857143,305.1195706291687,578.8384162164307,641.0344029926425
2023-04-04,8631,26544,9405,10550,67.98,71.2,9.45,35.0,0,Spring,40.0,40.0,0.0,20.0,1,4,4,14,0,8918.0,9280.0,9093.0,9746.0,9782.0,9201.714285714286,9435.142857142857,9616.42857142857,329.76846134100435,589.5691852326224,638.2436797250895
2023-04-05,9243,30025,8836,10921,68.22,70.52,9.85,45.0,0,Spring,100.0,0.0,0.0,0.0,2,5,4,14,0,8631.0,9227.0,10388.0,11036.0,9243.0,9109.0,9402.142857142857,9575.32142857143,389.8499711427131,622.2188406937875,663.7415301027179
2023-04-06,9243,30133,9478,10967,67.97,69.63,9.95,40.0,0,Spring,60.0,40.0,0.0,0.0,3,6,4,14,0,9243.0,8625.0,9697.0,10821.0,10336.0,9111.285714285714,9320.357142857143,9575.32142857143,390.7030902896457,554.2006866640809,663.7415301027179
2023-04-07,9577,28739,10230,11499,67.08,68.22,11.8,50.0,0,Spring,100.0,0.0,0.0,0.0,4,7,4,14,0,9243.0,9421.0,10432.0,9595.0,9537.0,9199.57142857143,9287.92857142857,9536.285714285714,327.1614571547121,543.6487078826328,649.3320132968129
2023-04-08,9558,29106,11702,11171,68.56,70.16,9.7,35.0,0,Spring,20.0,40.0,0.0,40.0,5,8,4,14,1,9577.0,9329.0,10234.0,9191.0,8904.0,9221.857142857143,9226.857142857143,9537.714285714286,349.32145108832356,444.1628005660021,649.3776426328146
2023-04-09,9419,29872,9110,11717,70.11,71.38,9.3,35.0,0,Spring,40.0,20.0,0.0,40.0,6,9,4,14,1,9558.0,9612.0,8583.0,9821.0,10536.0,9254.57142857143,9178.57142857143,9561.07142857143,371.07360327513913,353.80627343352967,637.3907417526443
2023-04-10,10251,29922,9942,11778,70.97,72.09,8.05,25.0,0,Spring,60.0,0.0,0.0,40.0,0,10,4,15,0,9419.0,8918.0,9253.0,9108.0,9512.0,9227.0,9238.285714285714,9521.17857142857,346.44239540406886,313.84769176531137,608.4085526447225
2023-04-11,9241,31843,9990,10841,67.35,68.6,10.35,45.0,0,Spring,20.0,80.0,0.0,0.0,1,11,4,15,0,10251.0,8631.0,9280.0,9093.0,9746.0,9417.42857142857,9309.57142857143,9547.57142857143,486.3790898544032,414.61153538554936,623.8291805942355
2023-04-12,5507,30951,2608,6464,60.35,60.42,7.6,25.0,1,Spring,20.0,60.0,0.0,20.0,2,12,4,15,0,9241.0,9243.0,9227.0,10388.0,11036.0,9504.57142857143,9306.785714285714,9529.535714285714,360.29795870584513,414.95637927779137,625.1785215940026
2023-04-13,6219,34154,2941,7000,62.61,63.86,7.3,20.0,1,Spring,60.0,0.0,0.0,40.0,3,13,4,15,0,5507.0,9243.0,8625.0,9697.0,10821.0,8970.857142857143,9041.07142857143,9332.07142857143,1565.0925881633268,1098.3204985715536,930.4017423223335
2023-04-14,5466,32418,3889,6414,58.97,60.98,9.0,30.0,1,Spring,20.0,60.0,0.0,20.0,4,14,4,15,0,6219.0,9577.0,9421.0,10432.0,9595.0,8538.857142857143,8869.214285714286,9167.714285714286,1865.8946405206736,1331.8433251915176,1055.6797654572154
2023-04-15,6159,35301,4373,6928,58.21,61.06,12.3,60.0,1,Spring,0.0,100.0,0.0,0.0,5,15,4,15,1,5466.0,9558.0,9329.0,10234.0,9191.0,7951.571428571428,8586.714285714286,9020.25,2115.015985530032,1598.5473900519262,1262.0038335623083
2023-04-16,6321,32224,6327,7318,60.1,61.62,9.9,40.0,1,Spring,0.0,20.0,0.0,80.0,6,16,4,15,1,6159.0,9419.0,9612.0,8583.0,9821.0,7466.0,8360.285714285714,8911.964285714286,2074.5279784407053,1706.2020093480646,1372.0884725319518
2023-04-17,6153,29413,4582,6950,59.73,61.09,10.45,40.0,1,Spring,20.0,40.0,0.0,40.0,0,17,4,16,0,6321.0,10251.0,8918.0,9253.0,9108.0,7023.428571428572,8125.214285714285,8786.964285714286,1912.5780033890271,1746.7091334001157,1443.7627403867787
2023-04-18,5466,28966,4659,6537,61.09,62.15,8.15,25.0,1,Spring,0.0,60.0,0.0,40.0,1,18,4,16,0,6153.0,9241.0,8631.0,9280.0,9093.0,6438.0,7927.714285714285,8681.42857142857,1283.8139792560532,1805.5031017834185,1525.135317094774
2023-04-19,5760,28065,4030,6641,59.67,60.86,10.0,45.0,1,Spring,20.0,60.0,0.0,20.0,2,19,4,16,0,5466.0,5507.0,9243.0,9227.0,10388.0,5898.714285714285,7701.642857142857,8551.892857142857,396.07268452708377,1906.019800007881,1638.6849139949209
2023-04-20,6360,27362,5558,7511,60.43,62.42,10.4,40.0,1,Spring,40.0,0.0,0.0,60.0,3,20,4,16,0,5760.0,6219.0,9243.0,8625.0,9697.0,5934.857142857143,7452.857142857143,8386.607142857143,364.6685383427845,1916.6381568193672,1679.5195154895046
2023-04-21,6143,26180,6254,6811,59.44,61.04,10.1,45.0,1,Spring,20.0,60.0,0.0,20.0,4,21,4,16,0,6360.0,5466.0,9577.0,9421.0,10432.0,5955.0,7246.928571428572,8267.42857142857,386.23567934607024,1863.6514391949243,1701.345054569779
2023-04-22,5527,24564,4281,6379,60.8,62.46,6.55,15.0,1,Spring,60.0,0.0,0.0,40.0,5,22,4,16,1,6143.0,6159.0,9558.0,9329.0,10234.0,6051.714285714285,7001.642857142857,8114.25,322.9590863073737,1756.2782155256061,1692.295933865537
2023-04-23,6931,23352,10112,8104,60.24,61.82,11.1,55.0,1,Spring,60.0,0.0,0.0,40.0,6,23,4,16,1,5527.0,6321.0,9419.0,9612.0,8583.0,5961.428571428572,6713.714285714285,7946.142857142857,372.50720670550754,1630.8950081083326,1707.6474116572597
2023-04-24,6240,21923,4862,6891,58.42,60.14,11.35,50.0,1,Spring,0.0,80.0,0.0,20.0,0,24,4,17,0,6931.0,6153.0,10251.0,8918.0,9253.0,6048.571428571428,6536.0,7887.142857142857,514.8122172671713,1437.5227088507847,1713.3578838337585
2023-04-25,6227,22137,4335,7164,60.52,61.77,9.2,40.0,1,Spring,40.0,40.0,0.0,20.0,1,25,4,17,0,6240.0,5466.0,9241.0,8631.0,9280.0,6061.0,6249.5,7779.535714285715,518.7883319170311,960.8237451431672,1719.0045026580906
2023-04-26,6135,22072,7752,7127,61.24,62.75,8.3,30.0,1,Spring,40.0,40.0,0.0,20.0,2,26,4,17,0,6227.0,5760.0,5507.0,9243.0,9227.0,6169.714285714285,6034.214285714285,7670.5,448.26469646310795,430.02078278445634,1717.1299590585324
2023-04-27,5399,22971,5097,6442,58.87,59.84,9.7,35.0,1,Spring,60.0,20.0,0.0,20.0,3,27,4,17,0,6135.0,6360.0,6219.0,9243.0,8625.0,6223.285714285715,6079.071428571428,7560.071428571428,412.0876582660093,402.67995772303993,1712.741746733977
2023-04-28,5768,23718,5398,6430,60.23,62.69,7.65,25.0,1,Spring,40.0,60.0,0.0,0.0,4,28,4,17,0,5399.0,6143.0,5466.0,9577.0,9421.0,6086.0,6020.5,7444.857142857143,507.8913925895863,438.77920678614197,1746.621621859513
2023-04-29,5917,22987,4189,6562,62.68,63.67,4.55,0.0,1,Spring,80.0,20.0,0.0,0.0,5,29,4,17,1,5768.0,5527.0,6159.0,9558.0,9329.0,6032.428571428572,6042.071428571428,7314.392857142857,520.4977928683983,416.2677511644678,1729.8969641611097
2023-04-30,5446,22235,5004,6510,62.15,63.72,4.85,0.0,1,Spring,40.0,20.0,0.0,40.0,6,30,4,17,1,5917.0,6931.0,6321.0,9419.0,9612.0,6088.142857142857,6024.785714285715,7192.535714285715,476.3830491565923,416.0632678539723,1702.6881031049393
2023-05-01,5932,22972,7632,6897,60.6,62.2,8.05,20.0,1,Spring,0.0,40.0,0.0,60.0,0,1,5,18,0,5446.0,6240.0,6153.0,10251.0,8918.0,5876.0,5962.285714285715,7043.75,353.2119288282677,433.49872301695325,1665.0403315102094
2023-05-02,6703,21708,8479,7779,60.43,62.76,10.85,45.0,1,Spring,20.0,0.0,0.0,80.0,1,2,5,18,0,5932.0,6227.0,5466.0,9241.0,8631.0,5832.0,5946.5,6937.107142857143,317.71056010135663,430.029650140763,1635.9213134044278
2023-05-03,5336,19297,5772,6196,58.76,60.25,8.7,35.0,1,Spring,0.0,80.0,0.0,20.0,2,3,5,18,0,6703.0,6135.0,5760.0,5507.0,9243.0,5900.0,6034.857142857143,6868.25,442.69779007044116,450.3114917039344,1602.2116340766113
2023-05-04,6385,21115,5219,7448,60.83,62.52,10.65,45.0,1,Spring,40.0,20.0,0.0,40.0,3,4,5,18,0,5336.0,5399.0,6360.0,6219.0,9243.0,5785.857142857143,6004.571428571428,6728.714285714285,473.91258989085713,483.2708611895711,1557.2340592679036
2023-05-05,5859,23614,6237,6834,59.96,61.16,8.8,30.0,1,Spring,80.0,20.0,0.0,0.0,4,5,5,18,0,6385.0,5768.0,6143.0,5466.0,9577.0,5926.714285714285,6006.357142857143,6626.642857142857,486.1391139325837,484.7292038851027,1477.9764748863697
2023-05-06,6329,25216,5649,7347,62.1,64.07,8.05,30.0,1,Spring,60.0,0.0,0.0,40.0,5,6,5,18,1,5859.0,5917.0,5527.0,6159.0,9558.0,5939.714285714285,5986.071428571428,6493.857142857143,482.38978509274483,484.5134695733313,1365.8556052495505
2023-05-07,6416,23700,6317,7352,59.36,60.19,11.6,55.0,1,Spring,0.0,60.0,0.0,40.0,6,7,5,18,1,6329.0,5446.0,6931.0,6321.0,9419.0,5998.571428571428,6043.357142857143,6378.535714285715,503.815064331685,473.3435257894377,1226.7994337010366
2023-05-08,6477,22585,7462,7460,60.52,62.11,9.85,45.0,1,Spring,60.0,0.0,0.0,40.0,0,8,5,19,0,6416.0,5932.0,6240.0,6153.0,10251.0,6137.142857142857,6006.571428571428,6271.285714285715,457.79814641069277,415.53593092570736,1072.7414467803026
2023-05-09,5585,21720,5812,6547,60.2,62.3,7.9,25.0,1,Spring,40.0,40.0,0.0,20.0,1,9,5,19,0,6477.0,6703.0,6227.0,5466.0,9241.0,6215.0,6023.5,6136.5,463.404430995854,430.3409649963965,739.5297554928717
2023-05-10,5965,23196,5358,6992,60.38,61.56,9.5,35.0,1,Spring,40.0,20.0,0.0,40.0,2,10,5,19,0,5585.0,5336.0,6135.0,5760.0,5507.0,6055.285714285715,5977.642857142857,6005.928571428572,459.8292126016207,441.0601924984604,428.4026254867013
2023-05-11,6256,23776,7186,7328,59.54,60.48,12.25,60.0,1,Spring,20.0,60.0,0.0,20.0,3,11,5,19,0,5965.0,6385.0,5399.0,6360.0,6219.0,6145.142857142857,5965.5,6022.285714285715,342.2759260066838,438.72871414527987,417.2454519774377
2023-05-12,6055,23376,6359,6926,60.21,61.42,9.0,35.0,1,Spring,40.0,40.0,0.0,20.0,4,12,5,19,0,6256.0,5859.0,5768.0,6143.0,5466.0,6126.714285714285,6026.714285714285,6023.607142857143,330.4788012795392,412.61686989126457,417.9495219642463
2023-05-13,8890,22446,15035,10898,68.27,70.92,8.85,30.0,0,Spring,60.0,20.0,0.0,20.0,5,13,5,19,1,6055.0,6329.0,5917.0,5527.0,6159.0,6154.714285714285,6047.214285714285,6044.642857142857,311.7909097913134,405.84843297668783,403.4149792741145
2023-05-14,8947,22144,11329,11043,68.27,71.18,9.6,40.0,0,Spring,40.0,40.0,0.0,20.0,6,14,5,19,1,8890.0,6416.0,5446.0,6931.0,6321.0,6520.571428571428,6259.571428571428,6142.178571428572,1087.637632232146,858.1915434650346,672.4936487968081
2023-05-15,9205,22182,10786,11234,70.69,72.05,7.55,10.0,0,Spring,20.0,0.0,0.0,80.0,0,15,5,20,0,8947.0,6477.0,5932.0,6240.0,6153.0,6882.142857142857,6509.642857142857,6235.964285714285,1417.6986549300286,1083.416221399408,856.3370088647391
2023-05-16,9957,27027,14626,12759,72.86,74.87,8.6,30.0,0,Spring,20.0,20.0,0.0,60.0,1,16,5,20,0,9205.0,5585.0,6703.0,6227.0,5466.0,7271.857142857143,6743.428571428572,6344.964285714285,1644.5668556969904,1283.7857905601338,1023.3401187666457
2023-05-17,10185,28507,11767,11778,68.95,72.03,10.95,45.0,0,Spring,40.0,0.0,0.0,60.0,2,17,5,20,0,9957.0,5965.0,5336.0,6135.0,5760.0,7896.428571428572,6975.857142857143,6505.357142857143,1725.3733757405207,1544.0820453063702,1214.556380353865
2023-05-18,10170,28988,9540,12062,70.06,70.47,10.5,45.0,0,Spring,40.0,20.0,0.0,40.0,3,18,5,20,0,10185.0,6256.0,6385.0,5399.0,6360.0,8499.285714285714,7322.214285714285,6663.392857142857,1674.542993803146,1685.3313382775343,1389.296127121953
2023-05-19,10065,30109,7478,11434,66.01,68.87,13.05,55.0,0,Spring,40.0,60.0,0.0,0.0,4,19,5,20,0,10170.0,6055.0,5859.0,5768.0,6143.0,9058.42857142857,7592.571428571428,6799.464285714285,1437.3027815023045,1821.5093789444322,1537.1895346195902
2023-05-20,8643,31537,6591,10410,68.47,70.54,7.65,30.0,0,Spring,80.0,20.0,0.0,0.0,5,20,5,20,1,10065.0,8890.0,6329.0,5917.0,5527.0,9631.285714285714,7893.0,6939.535714285715,590.2656786808442,1860.0389574084259,1649.7262731905257
2023-05-21,10317,34909,9851,11872,68.94,71.21,11.15,50.0,0,Spring,60.0,0.0,0.0,40.0,6,21,5,20,1,8643.0,8947.0,6416.0,5446.0,6931.0,9596.0,8058.285714285715,7050.821428571428,646.6542095019967,1812.5760855572819,1655.997854122165
2023-05-22,9431,33455,8932,11291,69.68,70.71,8.8,25.0,0,Spring,40.0,40.0,0.0,20.0,0,22,5,21,0,10317.0,9205.0,6477.0,5932.0,6240.0,9791.714285714286,8336.92857142857,7171.75,624.4305977677265,1840.324363729488,1766.8446582244767
2023-05-23,9014,32846,8211,10293,68.62,71.27,6.75,15.0,0,Spring,0.0,60.0,0.0,40.0,1,23,5,21,0,9431.0,9957.0,5585.0,6703.0,6227.0,9824.0,8547.92857142857,7285.714285714285,594.1472881365271,1778.9945935095852,1806.9759238623128
2023-05-24,9599,30702,12561,11554,71.82,74.97,6.35,15.0,0,Spring,40.0,20.0,0.0,40.0,2,24,5,21,0,9014.0,10185.0,5965.0,5336.0,6135.0,9689.285714285714,8792.857142857143,7385.25,661.997158676097,1562.5693760422653,1823.1846704578943
2023-05-25,9537,30415,11088,10898,69.71,71.27,8.7,35.0,0,Spring,0.0,60.0,0.0,40.0,3,25,5,21,0,9599.0,10170.0,6256.0,6385.0,5399.0,9605.57142857143,9052.42857142857,7508.964285714285,624.8738158334627,1343.099384276534,1852.496623321634
2023-05-26,10167,29157,12217,12405,70.34,72.39,9.5,35.0,0,Spring,40.0,0.0,0.0,60.0,4,26,5,21,0,9537.0,10065.0,6055.0,5859.0,5768.0,9515.142857142857,9286.785714285714,7656.75,573.248761758042,1077.6319607626629,1842.9698581767993
2023-05-27,9190,29839,6562,10634,68.03,69.71,9.6,35.0,0,Spring,0.0,80.0,0.0,20.0,5,27,5,21,1,10167.0,8643.0,8890.0,6329.0,5917.0,9529.714285714286,9580.5,7813.857142857143,590.5891731386183,569.7073135189237,1863.383893456095
2023-05-28,9434,32166,7547,11269,66.94,68.53,10.4,45.0,0,Spring,60.0,40.0,0.0,0.0,6,28,5,21,1,9190.0,10317.0,8947.0,6416.0,5446.0,9607.857142857143,9601.92857142857,7930.75,479.4394047813852,546.9239103717161,1842.5274433857664
2023-05-29,9153,32375,8341,10782,72.53,75.36,4.4,0.0,0,Spring,40.0,0.0,0.0,60.0,0,29,5,22,0,9434.0,9431.0,9205.0,6477.0,5932.0,9481.714285714286,9636.714285714286,8073.178571428572,364.0355817250421,516.7176626138945,1796.9137338590504
2023-05-30,8615,34189,6911,9633,68.73,70.82,4.8,0.0,0,Spring,40.0,20.0,0.0,40.0,1,30,5,22,0,9153.0,9014.0,9957.0,5585.0,6703.0,9442.0,9633.0,8188.214285714285,385.04804894971835,520.2345624812176,1757.4298438585565
2023-05-31,8743,32365,7673,9964,68.46,71.22,5.45,0.0,0,Spring,20.0,60.0,0.0,20.0,2,31,5,22,0,8615.0,9599.0,10185.0,5965.0,5336.0,9385.0,9537.142857142857,8256.5,477.41910309494756,576.5333878040159,1734.5811000332749
